"_id","display_name","id","rkd_uri","viaf_uri","wikidata_uri","viaf_alternate"
"anonieme meester, noordelijke nederlanden, midden 17de eeuw","anonieme meester, Noordelijke Nederlanden, midden 17de eeuw",20000808,,,,",Anonieme meester, Noordelijke Nederlanden, midden 17de eeuw"
"anonieme meester, noordelijke nederlanden, tweede helft 17de eeuw","anonieme meester, Noordelijke Nederlanden, 2de helft 17de eeuw",20000809,,,,",Anonieme meester, Noordelijke Nederlanden, tweede helft 17de eeuw,Anonieme meester, Noordelijke Nederlanden, 2de helft 17de eeuw"
"anonieme meester, noordelijke nederlanden, tweede kwart 17de eeuw","anonieme meester, Noordelijke Nederlanden, 2de kwart 17de eeuw",20000806,,,,",Anonieme meester, Noordelijke Nederlanden, tweede kwart 17de eeuw,Anonieme meester, Noordelijke Nederlanden, 2de kwart 17de eeuw"
"anonieme meester, noordelijke nederlanden?","anonieme meester, Noordelijke Nederlanden (?)",20000539,,,,",Anonieme meester, Noordelijke Nederlanden?,Anonieme meester, Noordelijke Nederlanden (?)"
"anonieme meester, noordelijke nederlanden?, midden 16de eeuw","anonieme meester, Noordelijke Nederlanden (?), midden 16de eeuw",20000755,,,,",Anonieme meester, Noordelijke Nederlanden?, midden 16de eeuw,Anonieme meester, Noordelijke Nederlanden (?), midden 16de eeuw"
"anonieme meester, spanje?, 16de eeuw","anonieme meester, Spanje?, 16de eeuw",20002120,,,,",Anonieme meester, Spanje?, 16de eeuw,Anonieme meester, Spanje?, 16de eeuw"
"anonieme meester, tweede helft 15de eeuw","anonieme meester, 2de helft 15de eeuw",20000867,,,,",Anonieme meester, tweede helft 15de eeuw,Anonieme meester, 2de helft 15de eeuw"
"anonieme meester, westfalen, begin 16de eeuw","anonieme meester, Westfalen, begin 16de eeuw",20000758,,,,",Anonieme meester, Westfalen, begin 16de eeuw"
"anonieme meester, west-vlaanderen?, eerste helft 16de eeuw","anonieme meester, West-Vlaanderen (?), 1ste helft 16de eeuw",20000757,,,,",Anonieme meester, West-Vlaanderen?, eerste helft 16de eeuw,Anonieme meester, West-Vlaanderen (?), 1ste helft 16de eeuw"
"anonieme meester, zuidelijke nederlanden, 1569","anonieme meester, Zuidelijke Nederlanden, 1569",20000759,,,,",Anonieme meester, Zuidelijke Nederlanden, 1569"
"anonieme meester, zuidelijke nederlanden, 1600","anonieme meester, Zuidelijke Nederlanden, 1600",20000762,,,,",Anonieme meester, Zuidelijke Nederlanden, 1600"
"anonieme meester, zuidelijke nederlanden, 1660","anonieme meester, Zuidelijke Nederlanden, 1660",20000856,,,,",Anonieme meester, Zuidelijke Nederlanden, 1660"
"anonieme meester, zuidelijke nederlanden, 16de eeuw","anonieme meester, Zuidelijke Nederlanden, 16de eeuw",20002119,,,,",Anonieme meester, Zuidelijke Nederlanden, 16de eeuw"
"anonieme meester, zuidelijke nederlanden, 17de eeuw","anonieme meester, Zuidelijke Nederlanden, 17de eeuw",20000821,,,,",Anonieme meester, Zuidelijke Nederlanden, 17de eeuw"
"anonieme meester, zuidelijke nederlanden?, 17de eeuw?","anonieme meester, Zuidelijke Nederlanden (?), 17de eeuw (?)",20000822,,,,",Anonieme meester, Zuidelijke Nederlanden?, 17de eeuw?,Anonieme meester, Zuidelijke Nederlanden (?), 17de eeuw (?)"
"anonieme meester, zuidelijke nederlanden, 18de eeuw","anonieme meester, Zuidelijke Nederlanden, 18de eeuw",20000828,,,,",Anonieme meester, Zuidelijke Nederlanden, 18de eeuw"
"anonieme meester, zuidelijke nederlanden?, 18de eeuw","anonieme meester, Zuidelijke Nederlanden (?), 18de eeuw",20000830,,,,",Anonieme meester, Zuidelijke Nederlanden?, 18de eeuw,Anonieme meester, Zuidelijke Nederlanden (?), 18de eeuw"
"anonieme meester, zuidelijke nederlanden?, ca. 1600","anonieme meester, Zuidelijke Nederlanden (?), ca. 1600",20000813,,,,",Anonieme meester, Zuidelijke Nederlanden?, ca. 1600,Anonieme meester, Zuidelijke Nederlanden (?), ca. 1600"
"anonieme meester, zuidelijke nederlanden, ca. 1600","anonieme meester, Zuidelijke Nederlanden, ca. 1600",20002115,,,,",Anonieme meester, Zuidelijke Nederlanden, ca. 1600"
"anonieme meester, zuidelijke nederlanden, ca. 1620","anonieme meester, Zuidelijke Nederlanden, ca. 1620",20000814,,,,",Anonieme meester, Zuidelijke Nederlanden, ca. 1620"
"anonieme meester, zuidelijke nederlanden, ca. 1700","anonieme meester, Zuidelijke Nederlanden, ca. 1700",20000823,,,,",Anonieme meester, Zuidelijke Nederlanden, ca. 1700"
"anonieme meester, zuidelijke nederlanden, ca. 1780","anonieme meester, Zuidelijke Nederlanden, ca. 1780",20000827,,,,",Anonieme meester, Zuidelijke Nederlanden, ca. 1780"
"anonieme meester, zuidelijke nederlanden, derde kwart 15de eeuw","anonieme meester, Zuidelijke Nederlanden, 3e kwart 15de eeuw",20002094,,,,",Anonieme meester, Zuidelijke Nederlanden, derde kwart 15de eeuw,Anonieme meester, Zuidelijke Nederlanden, 3e kwart 15de eeuw"
"anonieme meester, zuidelijke nederlanden, eerste helft 16de eeuw","anonieme meester, Zuidelijke Nederlanden, 1ste helft 16de eeuw",20002093,,,,",Anonieme meester, Zuidelijke Nederlanden, eerste helft 16de eeuw,Anonieme meester, Zuidelijke Nederlanden, 1ste helft 16de eeuw"
"anonieme meester, zuidelijke nederlanden?, eerste helft 17de eeuw","anonieme meester, Zuidelijke Nederlanden (?), 1ste helft 17de eeuw",20000816,,,,",Anonieme meester, Zuidelijke Nederlanden?, eerste helft 17de eeuw,Anonieme meester, Zuidelijke Nederlanden (?), 1ste helft 17de eeuw"
"anonieme meester, zuidelijke nederlanden, eerste helft 17de eeuw","anonieme meester, Zuidelijke Nederlanden, 1ste helft 17de eeuw",20000817,,,,",Anonieme meester, Zuidelijke Nederlanden, eerste helft 17de eeuw,Anonieme meester, Zuidelijke Nederlanden, 1ste helft 17de eeuw"
"anonieme meester, zuidelijke nederlanden, einde 16de eeuw?","anonieme meester, Zuidelijke Nederlanden, einde 16de eeuw (?)",20000760,,,,",Anonieme meester, Zuidelijke Nederlanden, einde 16de eeuw?,Anonieme meester, Zuidelijke Nederlanden, einde 16de eeuw (?)"
"anonieme meester, zuidelijke nederlanden, einde 16de eeuw","anonieme meester, Zuidelijke Nederlanden, einde 16de eeuw",20000761,,,,",Anonieme meester, Zuidelijke Nederlanden, einde 16de eeuw"
"anonieme meester, zuidelijke nederlanden, einde 17de eeuw","anonieme meester, Zuidelijke Nederlanden, einde 17de eeuw",20001518,,,,",Anonieme meester, Zuidelijke Nederlanden, einde 17de eeuw"
"anonieme meester, zuidelijke nederlanden, einde 18de eeuw","anonieme meester, Zuidelijke Nederlanden, einde 18de eeuw",20000829,,,,",Anonieme meester, Zuidelijke Nederlanden, einde 18de eeuw"
"anonieme meester, zuidelijke nederlanden, laatste derde 17de eeuw","anonieme meester, Zuidelijke Nederlanden, laatste derde 17de eeuw",20000756,,,,",Anonieme meester, Zuidelijke Nederlanden, laatste derde 17de eeuw"
"anonieme meester, zuidelijke nederlanden, laatste kwart 16de eeuw","anonieme meester, Zuidelijke Nederlanden, laatste kwart 16de eeuw",20000764,,,,",Anonieme meester, Zuidelijke Nederlanden, laatste kwart 16de eeuw"
"anonieme meester, zuidelijke nederlanden, midden 17de eeuw","anonieme meester, Zuidelijke Nederlanden, midden 17de eeuw",20000818,,,,",Anonieme meester, Zuidelijke Nederlanden, midden 17de eeuw"
"anonieme meester, zuidelijke nederlanden, tweede helft 15de eeuw","anonieme meester, Zuidelijke Nederlanden, 2de helft 15de eeuw",20002090,,,,",Anonieme meester, Zuidelijke Nederlanden, tweede helft 15de eeuw,Anonieme meester, Zuidelijke Nederlanden, 2de helft 15de eeuw"
"anonieme meester, zuidelijke nederlanden, tweede helft 16de eeuw","anonieme meester, Zuidelijke Nederlanden, 2de helft 16de eeuw",20000763,,,,",Anonieme meester, Zuidelijke Nederlanden, tweede helft 16de eeuw,Anonieme meester, Zuidelijke Nederlanden, 2de helft 16de eeuw"
"anonieme meester, zuidelijke nederlanden, tweede helft 17de eeuw","anonieme meester, Zuidelijke Nederlanden, 2de helft 17de eeuw",20000819,,,,",Anonieme meester, Zuidelijke Nederlanden, tweede helft 17de eeuw,Anonieme meester, Zuidelijke Nederlanden, 2de helft 17de eeuw"
"anonieme meester, zuidelijke nederlanden?, tweede helft 17de eeuw","anonieme meester, Zuidelijke Nederlanden (?), 2de helft 17de eeuw",20000820,,,,",Anonieme meester, Zuidelijke Nederlanden?, tweede helft 17de eeuw,Anonieme meester, Zuidelijke Nederlanden (?), 2de helft 17de eeuw"
"anonieme meester, zuidelijke nederlanden?, 1583","anonieme meester, Zuidelijke Nederlanden (?), 1583",20000765,,,,",Anonieme meester, Zuidelijke Nederlanden?, 1583,Anonieme meester, Zuidelijke Nederlanden (?), 1583"
"anonieme meester, zuidelijke nederlanden?, begin 18de eeuw","anonieme meester, Zuidelijke Nederlanden (?), begin 18de eeuw",20000824,,,,",Anonieme meester, Zuidelijke Nederlanden?, begin 18de eeuw,Anonieme meester, Zuidelijke Nederlanden (?), begin 18de eeuw"
"anonieme meester, zuidelijke nederlanden?, ca. 1620-1630","anonieme meester, Zuidelijke Nederlanden (?), ca. 1620-1630",20000815,,,,",Anonieme meester, Zuidelijke Nederlanden?, ca. 1620-1630,Anonieme meester, Zuidelijke Nederlanden (?), ca. 1620-1630"
"anonieme meester, zuidelijke nederlanden?, eerste helft 18de eeuw","anonieme meester, Zuidelijke Nederlanden (?), 1ste helft 18de eeuw",20000825,,,,",Anonieme meester, Zuidelijke Nederlanden?, eerste helft 18de eeuw,Anonieme meester, Zuidelijke Nederlanden (?), 1ste helft 18de eeuw"
"anonieme meester, zuidelijke nederlanden?, tweede helft 18de eeuw","anonieme meester, Zuidelijke Nederlanden (?), 2de helft 18de eeuw",20000826,,,,",Anonieme meester, Zuidelijke Nederlanden?, tweede helft 18de eeuw,Anonieme meester, Zuidelijke Nederlanden (?), 2de helft 18de eeuw"
"anten, djef","Djef Anten",20000876,"https://rkd.nl/explore/artists/2071","http://viaf.org/viaf/46658547","http://www.wikidata.org/wiki/Q2353589","Jef Anten,Djef Anten,Joseph Gregorius Fidelus Adam Anten,Anten, Djef"
"anthone, gustave","Gustave Anthone",20000877,,,,",Anthone, Gustave,Gustave Anthone"
"apshoven, thomas van","Thomas van Apshoven",20001143,"https://rkd.nl/explore/artists/2247","http://viaf.org/viaf/95854091","http://www.wikidata.org/wiki/Q2428417","Thomas Van Apshoven,Thomas van Apsoven,Thomas Apshoven,Thomas van Absouven,Thomas van Apshoven,Thomas van Upshoven,Apshoven, Thomas van"
"arthois, jacques d'","Jacques d'Arthois",20000105,"https://rkd.nl/explore/artists/2624","http://viaf.org/viaf/90823276","http://www.wikidata.org/wiki/Q1623984","Jacques D'Arthois,Arthois, Jacques d'"
"assche, henri van","Henri van Assche",20000371,"https://rkd.nl/explore/artists/2748","http://viaf.org/viaf/74124336","http://www.wikidata.org/wiki/Q3132121","Assche,Hendrik van Asch,van Ash,Hendrik Van Assche,Henri Van Assche,Hendrik VanAssche,Henry Assche,V. Assche,H. van Assche,Hendrik van Asch,Van Assche,Von Esch,Van Asch,Hendrick Assche,Hendrik Vanasch,Assche, Henri van"
"assche, petrus van","Petrus van Assche",20001028,"https://rkd.nl/explore/artists/79147",,,",Assche, Petrus van,Petrus van Assche"
"asselbergs, alphonse","Alphonse Asselbergs",20000640,"https://rkd.nl/explore/artists/2752","http://viaf.org/viaf/29397571","http://www.wikidata.org/wiki/Q2839699","Alphons Asselbergs,Alphonse Asselbergs,Alphonse Asselberg,Alphonse Asselberghs,Asselbergs, Alphonse"
"asselijn, jan","Jan Asselijn",20000058,"https://rkd.nl/explore/artists/2761","http://viaf.org/viaf/285582832","http://www.wikidata.org/wiki/Q541976","Jan Asselein,Jan Esselin,Crabattie,Jan Asseylin,Jean Asselein,Krabbetie,Jan Aslein,Jan Asselyn,John Asslyn,Asselijn Krab,Janus Asselein,Crabatje,Jan Aslin,Jean Asselin,Crab,Krabbetje,Jean Asselyn,Jan Asselin,Jean Asselijn,Crabbitie,Jacob Asselijn,Crabetie,Crabbetie,Jan. Assellyn,Janus Asselyn,Crabbe,Jan Asselijn,Janus Asselin,J. Asselijn,Crabbetje Asselijn,John Esslyn,Jan Crabbetje,C. Asselyn,Krab,Janus Asselijn,Jan Aselyn,Jan Asslyn,Asselijn, Jan"
"atchugarry, pablo","Pablo Atchugarry",20001497,"https://rkd.nl/explore/artists/89835","http://viaf.org/viaf/264550709","http://www.wikidata.org/wiki/Q7121569","Pablo Atchugarry,Atchugarry, Pablo"
"audenaerd, robert van","Robert van Audenaerd",20001271,"https://rkd.nl/explore/artists/2908","http://viaf.org/viaf/24872757",,"Robert Van Audenaerde,Monogrammist R. V. A. Auden-Aerd,Robert van Audenaerde,Robert van Audenaerd,Ouden-Aerd,Robert V Auden Aerd,Robert van Audernaerdt,Audenastd,Robert Van Auden-Aerd,Robert van Ouden-Aerd,Robert van Audernaerdt,Robert van Auden Aerd,Monogrammist R. V. A. Audenaerd,van Audenaerde, Robert,R. V. Audenaerde,Robert van Auden-Aert,Robert van Auden Aert,Robert van. Oudenaerde,Van Audenastd,Robert van Auden Aert,Robert van Oudenaerd,Robert van Audenastd,Robert Van Audenaerd,Audenaerde,Van Auden-Aert,Auden-Aert,Robert van Oden-Aerd,Robert van Audenaerd,Il Corradino,Van Audenaerd,Robert van Oudenaerde,Robert Oudenarde,Robert van Auden-Aerd,R.V.A.,Monogrammist R. V. A. Auden-Aert,Robert van Auden Aerd,Роберт ван Ауденарде,Robert van Audenaert,Robert van Oudenaarde,Robert Van Auden-Aert,Robert Van Audenastd,Monogrammist R. V. A,Robert van Audenaerdt,Monogrammist R. V. A.,Robert van Oudenaerde,Audenaerd, Robert van"
"avont, pieter van","Pieter van Avont",20001822,"https://rkd.nl/explore/artists/3084","http://viaf.org/viaf/213936241","http://www.wikidata.org/wiki/Q2072122","Pieter van Avont,Avont, Pieter van"
"büsinck, ludwig","Ludwig Büsinck",20001256,"https://rkd.nl/explore/artists/14406","http://viaf.org/viaf/95819184",,"Ludwig Büsinck,Büsinck, Ludwig"
"backer, jacob de","Jacob de Backer",20000031,"https://rkd.nl/explore/artists/3397","http://viaf.org/viaf/96611660","http://www.wikidata.org/wiki/Q728948","Jacob de Backer,Jacques de Backer,Jacques Backer,Γιάκομπ ντε Μπάκερ,Jacob De Backer,Jacob van Palermo,Backer, Jacob de"
"baelen, van","Van Baelen",20001476,,,,",Baelen, Van,Van Baelen"
"baertsoen, albert","Albert Baertsoen",20000027,"https://rkd.nl/explore/artists/3508","http://viaf.org/viaf/15043852","http://www.wikidata.org/wiki/Q2830938","Albert Baertsoen,Albert Baertson,Baertson,Baertsoen, Albert"
"baes, firmin","Firmin Baes",20000331,"https://rkd.nl/explore/artists/3516","http://viaf.org/viaf/62347911","http://www.wikidata.org/wiki/Q2285269","Firmin Baes,Baes, Firmin"
"bakhuizen, ludolf","Ludolf Bakhuizen",20001680,"https://rkd.nl/explore/artists/3414","http://viaf.org/viaf/40185031","http://www.wikidata.org/wiki/Q468214","Ludolf Backhusen,Backhuysen l'aîné,Ludolf Backmuizen,Лудолф Бахуйсен,R. Backhuisen,Ludolf Backhuysen I,Ludovicus Backhuysen,Ludolf Backhuijzen,Ludolf Backhuyzen,Ludolf Bakhuysen l'aîné,Ludolf I Backhuyzen,Ludolf Backhuysun,Ludolf Backhuyen,Ludolff Backhuijsen,Bakhuyzen,Ludolf Bacchuisen,Ludolf, I Backhuyzen,Ludolf Bachuyson,Бакгейзен,Ludolph Backhuysen,Bakhuysen l'aîné,Ludolf Bakhuysen,.. Backhuysen,Backhuyzen,Ludolf I Backhuysen Backhuyzen,Бакхейсен,Ludolf Backhuisen,Ludolf Bakhuizen,Ludolf I Backhuisen,Ludolf Backuysen,Ludolf Backhuissen,Backuysen,Ludolf Backhuyson,Ludolf Backhuysem,Ludolf Backhuijsen,Ludolf Backuyzen,Ludolf Baxujsen,R. Backhuysen,Backhuysen, ...,,Ludolf Backhauyzon,Ludolf Backhuizen,Ludolf Bakuisen,Ludolf Backhuysan,Ludolf I Bakhuisen,Ludolf, the elder Backhuysen,Լյուդոլֆ Բակհեյզեն,Ludolf Bachuysen,Ludolf Buckhuysen,Ludolf Bakhuyzen,Ludolf Backuyson,Ludolf Backhuyssen,Ludolf Backhuysen,Ludolf Backhuysen l'aîné,Ludolf Backhyson,Бакхейсен,Бакгейзен,Ludolf Bakhuisen,Ludolf Backhuysyn,Ludolf Backhuysum,Λούντολφ Μπακχάουζεν,Людольф Бакхёйзен,Louis Bakhuysen,Bakhuizen, Ludolf"
"baksteen, dirk","Dirk Baksteen",20000269,"https://rkd.nl/explore/artists/3929","http://viaf.org/viaf/54951180","http://www.wikidata.org/wiki/Q1841142","Dirk Baksteen,Baksteen, Dirk"
"baksteen, gerard","Gerard Baksteen",20000878,"https://rkd.nl/explore/artists/3931","http://viaf.org/viaf/287658639","http://www.wikidata.org/wiki/Q2591911","Gerard Baksteen,Baksteen, Gerard"
"balen, hendrik van i","Hendrick van Balen I",20001144,"https://rkd.nl/explore/artists/4015","http://viaf.org/viaf/51983517","https://www.wikidata.org/wiki/Q642071","H. V. Balen,H. V. Bael,Hendrik van Balen,Hendrick Van Balen le Vieux,Henri van Balen,Hendrick van Balen,Хендрік ван Бален старший,ヘンドリック・ファン・バーレン,Hendrik van Balen,Hendrick van Balen,Хендрик ван Бален,Hendrick van Balen (idősebb),Van Balen le Vieux,Hendrik van Baelen,Henricus van Baelen,Hendrik van Balen I,Henricus van Baelen,Hendrik Van Baylen,Χέντρικ φαν Μπάλεν,Hendrik van Balen der Ältere,Hendrik Van Balens,Van Balen,Hendrick van I Balen,Henri van Balen,Hendrik I van Balen,Hendrik Banbolen,Hendrick Van Balen,Hendrik Van I Balen,Hendrick Van Balen l'Ancien,Hendrik, I van Balen,Van Balen l'Ancien,Hendrick van, I Balen,Hendrik Van Baalen,Balen,Hendrik Vanbalen,Hendrik Van Balen,Hendrik Van Bolen,HBL,Balen, Hendrik van I,Hendrick van Balen I"
"balen, jan van","Jan van Balen",20001817,"https://rkd.nl/explore/artists/4019","http://viaf.org/viaf/285290798","http://www.wikidata.org/wiki/Q2291371","Jan van Balen,Jan van Baelen,Jan Van Balen,Balen, Jan van"
"barendsz., dirck","Dirck Barendsz.",20001337,"https://rkd.nl/explore/artists/4442","http://viaf.org/viaf/5202304","http://www.wikidata.org/wiki/Q2183916","Dirck Barentsz,Theodorus Bernardus Amsterodamus Barendsz.,Theodorus Bernardus Amsterodamus,Theodore Berenstein,Theodor Bernard Barentsen,Theodorus Bernardus Amsterodamus Barendsz,T. Bernardus,T. Ber,Dirck Barentsen,Theodorus‏ Bernardus Amsterodamus,Théodore Bernard,Theodor Bernard,Barentsz,Theodor Bernard Barendsen,Dirck Barendsz.,Theodore‏ Berenstein,Dirck II=2 Barendsz,Dirk Barentsz,Dirck Barendsz,ディルク・バレンツ,T. Ber.,Dirck Barentsz.,Theodore Bernard,Bernard,Barendsz., Dirck"
"barlow, francis","Francis Barlow",20001838,"https://rkd.nl/explore/artists/4511","http://viaf.org/viaf/305409236","http://www.wikidata.org/wiki/Q3081300","Francis Barlow,Francis Barlouf,Francis Barlno,Barlow, Francis"
"barocci, federico","Federico Barocci",20001853,"https://rkd.nl/explore/artists/4572","http://viaf.org/viaf/41865190","http://www.wikidata.org/wiki/Q316731","Federigo Baroccio,Federigo Baroccj,Federigo Barocci,Federico Barozio,Federico Baroccio da Urbino,Federico Barozzi,Fedricho Borosio,Federico Barocci,Il Baroccio,Федерико Бароччи,Federico Barroche,Federico Baroci,Federico Baroccir,Federico Fiori Barocci,Federico Barozi,Fiori Da Urbino Baroccio,Federico Borocio,Федеріко Бароччі,Federico Barozzo,Federico Barocio,Federigo Barocci d'Urbino,Federico Barroccio,فيديريكو باروتشي,Federico Barecci,Federico Baronci,Federico Barocco,Frederic Baroche,Federico Boroccio,Fiori Da Urbino Barocci,Federigo Barozzi,Federico Barrocio,Federico Barrozio,Frederic Baroci,Barousca Urbino,Federico Fiori,Federico Barochio,Federico Barosio,Федерико Барочи,Fiori da Urbino,Federico Barocchi,Fred Baroccio,Federico Baroccio,Federico Varrozio,Federico Barocci da Urbino,フェデリコ バロッチ,Federico Boraccio,Federigo Barroccio,Federico Barrochio,Fridericus Barocci,Frederick Baroccio,Federico Barrocci,Federico Barrocchio,Barocci, Federico"
"bartlett, charles william","Charles William Bartlett",20000879,"https://rkd.nl/explore/artists/4761","http://viaf.org/viaf/286979873",,"Charles W. Bartlett,Charles William Bartlett,Bartlett, Charles William"
